Please tell us your Gender. Choose 1 - for Female and 2 - For Male.,"How likely are you to attend church or Mosque? (Please answer 1- Not likely, 2 - Less likely, 3-Likely,4-More Likely)",Do you consider yourself a sports person? (Please Answer 1 - Yes and 2- No),Do you know how to sing(Singer)? (Please Answer 1 - Yes and 2- No),Do you know how to play any musical instrument ? (Please Answer 1 - Yes and 2- No),Do you consider yourself a dancer? (Please Answer 1 - Yes and 2- No),"Do you consider yourself a fast learner? (Please Answer 1 - Yes and 2- No)
",Do you have any optical(eye) diseases? (Please Answer 1 - Yes and 2- No),Do you have any hearing disease or disability? (Please Answer 1 - Yes and 2- No),Do you have any physical disability? (Please Answer 1 - Yes and 2- No),"Do you have any respiratory disease ? eg. asthma ,bronchitis (Please Answer 1 - Yes and 2- No)","What were your O-level results? (Please Answer 1 - div1,2-div2,3-div3 ,4-div4 and 5-div0)","Which subjects did you pursue/take in O-level ?( please answer 1-science,2-arts,3-business)","what were your A-level results? (Please Answer 1 - div1,2-div2,3-div3 ,4-div4 and 5-div0/Didn't attend.)","Are you very comfortable in mathematics? (please answer 1-Yes and 2-No)
",The combination or course you studied pastly or are studying now is it directly related to your career that you are in/wish to be in? (Please Answer 1 - Yes or 2 -No),The career you selected does it run in your family? (Please Answer 1 - Yes or 2 -No),Role
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,Accountant
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,Accountant
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Accountant
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,Accountant
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Accountant
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
2,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
4,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,Lawyer
3,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,Lawyer
2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Lawyer
5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,Lawyer
